,anio,codigo_municipio,municipio,codigo_departamento,departamento,codigo_etc,etc,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,desercion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_primaria,repitencia_secundaria,repitencia_media
12912,2021,54223,Cucutilla,54,Norte de Santander,3.801,Norte de Santander (ETC),1.759,73.74,73.74,76.42,57.96,42.17,80.5,92.61,75.86,66.77,2.01,1.44,3.46,1.44,92.81,90.11,93.07,97.12,5.18,8.45,3.46,1.44,1.65,3.19,0.22,0.96
12913,2021,54239,Durania,54,Norte de Santander,3.801,Norte de Santander (ETC),897.0,90.86,90.86,79.95,79.6,48.99,98.44,100.27,105.69,68.46,6.23,3.47,9.49,6.86,90.26,94.67,83.54,91.18,3.51,1.87,6.96,1.96,2.83,0.27,6.33,3.92
12914,2021,54245,El Carmen,54,Norte de Santander,3.801,Norte de Santander (ETC),3.475,79.74,79.74,90.68,39.27,19.96,85.76,128.96,54.23,31.72,5.84,6.32,6.24,2.94,86.16,87.31,77.34,90.59,8.0,6.37,16.42,6.47,7.27,7.9,8.87,3.53
12915,2021,54250,El Tarra,54,Norte de Santander,3.801,Norte de Santander (ETC),6.042,104.77,104.77,110.47,68.26,29.38,112.4,144.49,95.65,59.44,8.85,6.99,12.72,13.37,83.46,84.93,77.47,81.04,7.68,8.08,9.81,5.59,3.22,1.99,7.29,2.0
12916,2021,54261,El Zulia,54,Norte de Santander,3.801,Norte de Santander (ETC),6.517,91.96,91.93,87.77,82.35,46.32,98.63,106.03,106.45,66.09,6.55,4.63,8.8,7.95,87.07,91.41,81.56,82.8,6.39,3.96,9.64,9.25,3.06,1.4,5.44,3.9
12917,2021,54313,Gramalote,54,Norte de Santander,3.801,Norte de Santander (ETC),1.376,78.2,78.2,78.21,68.13,40.77,83.36,94.04,85.0,58.08,5.76,5.75,7.11,3.97,88.83,88.69,87.01,90.73,5.41,5.56,5.88,5.3,3.57,1.39,6.37,3.97
12918,2021,54344,Hacarí,54,Norte de Santander,3.801,Norte de Santander (ETC),2.984,88.81,88.81,92.03,51.88,15.88,97.86,127.89,89.44,26.4,2.65,2.01,4.64,2.97,95.76,97.8,91.1,93.22,1.59,0.18,4.26,6.78,0.39,0.43,0.5,1.72
12919,2021,54347,Herrán,54,Norte de Santander,3.801,Norte de Santander (ETC),1.311,41.34,41.34,41.4,39.52,20.0,45.39,47.02,46.27,34.63,4.71,2.99,4.69,2.82,89.75,91.42,88.54,91.55,5.55,5.6,6.77,5.63,5.38,5.22,8.85,1.72
12920,2021,54377,Labateca,54,Norte de Santander,3.801,Norte de Santander (ETC),1.369,72.61,72.61,72.71,61.09,48.03,79.4,86.27,76.96,69.0,1.88,0.22,4.24,2.53,94.26,96.56,91.81,89.87,3.86,3.23,3.95,7.59,1.13,0.86,2.26,1.72
12921,2021,54385,La Esperanza,54,Norte de Santander,3.801,Norte de Santander (ETC),3.214,86.09,86.09,79.99,74.71,37.58,91.97,100.21,100.19,62.42,5.77,5.01,6.45,7.24,88.71,88.67,88.05,86.84,5.53,6.32,5.49,5.92,3.89,3.56,5.59,2.3
12922,2021,54398,La Playa,54,Norte de Santander,3.801,Norte de Santander (ETC),1.892,87.95,87.95,89.0,65.6,40.2,93.45,115.38,87.84,58.5,3.57,2.28,5.65,6.18,82.39,82.45,76.14,91.01,14.04,15.28,18.21,2.81,8.54,10.51,7.65,6.7
12923,2021,54405,Los Patios,54,Norte de Santander,3.801,Norte de Santander (ETC),18.37,79.35,79.3,78.83,75.14,42.44,85.08,89.95,92.43,65.55,2.47,2.36,2.71,2.13,91.23,94.4,86.87,89.61,6.3,3.24,10.41,8.26,3.09,2.13,5.03,2.26
12924,2021,54418,Lourdes,54,Norte de Santander,3.801,Norte de Santander (ETC),933.0,68.6,68.6,75.38,60.73,28.67,74.92,84.92,75.91,57.33,3.86,2.66,5.65,4.65,89.27,89.94,85.22,93.02,6.87,7.4,9.13,2.33,1.86,0.59,4.78,1.72
12925,2021,54480,Mutiscua,54,Norte de Santander,3.801,Norte de Santander (ETC),909.0,83.28,83.28,74.13,76.74,32.69,88.34,89.6,104.32,52.56,3.24,2.08,4.15,3.66,81.17,83.93,74.44,82.93,15.59,13.99,21.41,13.41,11.21,11.01,14.01,10.98
12926,2021,54498,Ocaña,54,Norte de Santander,3.801,Norte de Santander (ETC),25.392,85.74,85.72,84.73,75.46,43.88,94.14,98.84,98.28,78.81,4.01,2.88,5.04,5.84,86.49,90.96,79.87,84.46,9.49,6.16,15.09,9.7,4.42,2.62,7.17,4.13
12927,2021,54518,Pamplona,54,Norte de Santander,3.801,Norte de Santander (ETC),9.607,88.49,88.45,92.03,77.46,45.1,99.63,106.68,105.29,81.01,3.04,3.64,2.04,3.16,88.79,91.39,85.03,88.44,8.17,4.97,12.93,8.4,4.69,2.8,7.4,4.64
12928,2021,54520,Pamplonita,54,Norte de Santander,3.801,Norte de Santander (ETC),1.198,87.06,87.06,79.25,82.0,55.5,94.24,91.3,107.25,85.34,1.65,1.73,2.18,0.69,94.6,96.97,91.26,93.75,3.75,1.3,6.55,5.56,2.29,2.38,2.91,1.39
12929,2021,54553,Puerto Santander,54,Norte de Santander,3.801,Norte de Santander (ETC),2.186,91.45,91.4,90.67,68.94,35.1,99.59,119.62,91.35,66.08,6.51,4.11,9.94,8.48,85.69,84.09,85.09,88.84,7.8,11.81,4.97,2.68,0.25,0.31,0.31,1.72
12930,2021,54599,Ragonvalia,54,Norte de Santander,3.801,Norte de Santander (ETC),1.192,92.62,92.62,85.74,79.95,39.9,100.17,111.81,109.52,62.07,1.89,0.38,2.98,3.17,90.92,92.54,87.61,92.86,7.2,7.07,9.4,3.97,3.76,3.63,5.03,2.38
12931,2021,54660,Salazar,54,Norte de Santander,3.801,Norte de Santander (ETC),2.373,84.03,84.03,78.08,73.06,42.96,91.15,99.79,96.84,62.62,3.65,3.11,3.13,4.26,88.03,86.47,89.22,88.37,8.33,10.42,7.64,7.36,2.76,2.26,3.13,3.49
12932,2021,54670,San Calixto,54,Norte de Santander,3.801,Norte de Santander (ETC),3.239,77.49,77.49,86.43,39.36,10.2,83.98,123.53,57.35,22.86,3.6,3.77,3.54,3.57,79.06,71.2,90.73,96.43,17.33,25.03,5.73,4.24,3.01,3.66,2.87,0.89
12933,2021,54673,San Cayetano,54,Norte de Santander,3.801,Norte de Santander (ETC),1.684,85.63,85.63,82.16,73.39,43.02,91.21,101.38,93.76,63.4,6.77,5.05,10.18,5.95,85.22,84.72,82.58,87.5,8.01,10.23,7.24,6.55,5.14,5.32,6.85,2.98
12934,2021,54680,Santiago,54,Norte de Santander,3.801,Norte de Santander (ETC),760.0,77.11,77.11,68.73,67.18,45.93,89.74,90.23,98.46,74.81,8.43,7.54,11.95,5.56,86.39,86.9,80.53,93.33,5.19,5.56,7.52,1.11,4.54,3.17,6.19,6.67
12935,2021,54720,Sardinata,54,Norte de Santander,3.801,Norte de Santander (ETC),6.569,87.3,87.3,91.79,63.88,27.37,92.78,116.23,84.07,43.73,4.54,4.86,5.32,2.03,86.39,85.74,84.6,87.34,9.07,9.4,10.08,10.63,3.6,4.36,3.85,1.01
12936,2021,54743,Silos,54,Norte de Santander,3.801,Norte de Santander (ETC),1.365,89.74,89.74,86.64,76.04,36.76,96.63,108.35,102.53,55.88,3.94,2.72,6.07,1.75,92.66,95.03,87.19,98.25,3.4,2.24,6.74,4.24,3.94,3.21,5.62,5.26
12937,2021,54800,Teorama,54,Norte de Santander,3.801,Norte de Santander (ETC),4.711,102.17,102.17,102.94,69.95,28.08,110.02,137.07,99.06,54.15,6.15,6.5,4.99,9.17,93.3,92.58,95.01,90.83,0.55,0.92,7.98,4.24,4.84,2.27,11.24,5.92
12938,2021,54810,Tibú,54,Norte de Santander,3.801,Norte de Santander (ETC),15.13,112.62,112.6,116.29,82.4,29.72,120.81,151.58,112.27,54.25,8.84,8.34,11.28,5.94,84.32,85.18,80.13,84.73,6.84,6.48,8.59,9.32,4.71,3.13,9.07,5.3
12939,2021,54820,Toledo,54,Norte de Santander,3.801,Norte de Santander (ETC),3.529,93.79,93.79,89.06,80.97,48.21,100.26,107.25,106.12,73.42,3.0,2.74,3.4,2.78,88.5,87.95,86.33,91.42,8.51,9.31,10.27,5.8,5.31,6.25,5.85,3.71
12940,2021,54871,Villa Caro,54,Norte de Santander,3.801,Norte de Santander (ETC),1.296,72.53,72.53,80.14,50.59,23.88,78.86,104.29,65.72,44.78,0.8,1.25,0.36,2.97,92.58,89.61,95.68,95.56,6.62,9.14,3.96,4.44,1.0,0.54,2.16,1.11
12941,2021,54874,Villa del Rosario,54,Norte de Santander,3.801,Norte de Santander (ETC),21.52,86.8,86.7,83.13,80.43,44.12,92.6,96.47,102.92,68.33,3.81,3.11,4.66,3.55,85.98,91.82,77.74,85.83,10.21,5.07,17.6,10.61,4.55,2.83,7.67,2.88
12942,2021,63001,Armenia,63,Quindio,3.804,Armenia,43.096,95.36,95.3,91.64,88.49,60.9,103.67,102.08,113.43,95.01,6.71,6.31,7.52,6.09,87.41,89.85,83.48,87.81,5.87,3.84,9.0,6.09,3.74,2.31,6.46,2.43
12943,2021,63111,Buenavista,63,Quindio,3.803,Quindio (ETC),589.0,72.67,72.67,66.8,62.76,30.48,82.17,89.21,85.2,61.9,5.19,4.27,5.52,6.0,90.74,90.52,92.41,86.0,4.06,5.21,2.07,8.0,1.81,1.42,2.76,2.0
12944,2021,63130,Calarca,63,Quindio,3.803,Quindio (ETC),11.642,92.26,92.24,87.88,84.51,53.77,105.26,104.94,115.75,93.61,5.58,4.85,6.94,4.37,86.58,89.37,81.58,87.19,7.85,5.78,11.47,8.45,5.3,4.14,7.89,4.44
12945,2021,63190,Circasia,63,Quindio,3.803,Quindio (ETC),4.458,84.43,84.39,80.2,78.17,52.28,93.65,91.42,102.02,88.32,5.26,4.75,5.93,4.77,87.48,89.16,83.87,88.74,7.26,6.09,10.2,6.49,4.9,2.88,8.55,3.63
12946,2021,63212,Córdoba,63,Quindio,3.803,Quindio (ETC),1.005,85.87,85.87,79.52,76.52,55.36,106.37,100.71,122.26,102.38,3.47,3.9,3.53,4.07,88.13,86.49,85.58,92.68,8.4,9.61,10.9,3.25,5.04,3.38,9.29,2.44
12947,2021,63272,Filandia,63,Quindio,3.803,Quindio (ETC),1.945,93.83,93.83,90.19,87.2,54.67,103.75,103.74,116.82,90.37,4.93,3.64,5.53,5.78,87.93,93.72,82.57,84.12,7.14,2.64,11.89,10.11,4.62,2.51,6.92,6.14
12948,2021,63302,Génova,63,Quindio,3.803,Quindio (ETC),1.237,99.43,99.43,91.63,93.27,52.51,114.31,107.77,133.17,96.8,7.63,7.46,8.37,5.65,86.93,87.76,83.89,89.83,5.45,4.78,7.74,4.52,3.27,2.29,5.44,2.26
12949,2021,63401,La Tebaida,63,Quindio,3.803,Quindio (ETC),5.951,88.94,88.94,83.78,74.91,50.46,103.36,103.81,112.67,90.13,6.33,6.33,7.17,4.3,87.42,87.84,84.3,90.63,6.24,5.83,8.53,5.08,4.49,5.29,5.55,1.56
12950,2021,63470,Montenegro,63,Quindio,3.803,Quindio (ETC),6.174,93.65,93.65,91.27,79.69,47.65,105.43,109.37,113.01,87.67,6.96,7.28,6.8,5.67,85.07,87.32,80.86,84.89,7.97,5.4,12.34,9.45,4.98,4.04,7.93,3.02
12951,2021,63548,Pijao,63,Quindio,3.803,Quindio (ETC),890.0,128.76,128.76,93.17,131.21,82.12,150.0,124.86,190.27,152.32,5.45,5.05,5.85,4.97,83.75,88.07,76.62,90.06,10.8,6.88,17.54,4.97,8.47,8.49,11.27,2.48
12952,2021,63594,Quimbaya,63,Quindio,3.803,Quindio (ETC),4.809,96.96,96.96,91.04,90.86,53.61,108.84,106.67,122.6,94.32,4.52,3.7,5.84,4.52,87.09,88.23,83.21,88.47,8.39,8.07,10.95,7.01,5.14,2.68,9.34,4.21
12953,2021,63690,Salento,63,Quindio,3.803,Quindio (ETC),1.503,137.39,136.73,131.75,126.84,63.02,152.5,150.08,167.79,120.75,4.35,4.25,4.29,3.03,90.87,94.5,85.14,94.95,4.78,1.25,10.57,2.02,9.55,8.0,13.43,9.0
12954,2021,66001,Pereira,66,Risaralda,3.806,Pereira,71.315,110.09,109.61,104.99,100.34,61.05,127.35,121.22,142.29,123.86,5.61,5.25,6.37,4.58,87.19,89.15,83.68,88.16,7.21,5.6,9.95,7.26,4.28,3.01,6.52,3.27
12955,2021,66045,Apía,66,Risaralda,3.805,Risaralda (ETC),2.164,84.89,84.89,81.7,67.64,53.79,97.37,94.36,104.39,90.86,2.66,1.61,3.6,4.21,93.37,96.04,90.09,90.53,3.97,2.35,6.31,5.26,1.3,0.74,1.95,2.11
12956,2021,66075,Balboa,66,Risaralda,3.805,Risaralda (ETC),1.129,78.3,78.3,72.27,66.58,41.54,96.9,90.17,105.66,102.05,2.99,2.21,3.75,4.83,89.39,93.87,83.0,86.9,7.62,3.92,13.26,8.28,2.37,1.96,2.31,4.83
12957,2021,66088,Belén de Umbría,66,Risaralda,3.805,Risaralda (ETC),4.553,90.16,90.16,87.75,76.78,50.45,103.84,103.01,111.48,100.51,3.25,2.17,4.5,3.88,92.54,94.65,89.3,91.71,4.21,3.18,6.2,4.41,2.57,1.17,4.63,2.82
12958,2021,68322,Guapotá,68,Santander,3.808,Santander (ETC),471.0,75.16,75.16,76.8,56.17,47.5,84.93,89.69,75.93,86.25,7.94,4.02,11.67,8.0,85.98,88.51,80.0,92.0,6.08,7.47,8.33,4.24,5.29,2.3,12.5,2.0
12959,2021,66170,Dosquebradas,66,Risaralda,3.807,Dosquebradas,34.049,88.12,88.04,85.22,82.34,46.82,97.44,100.06,108.23,77.84,4.94,4.76,5.49,3.48,85.02,88.63,78.19,89.4,10.04,6.61,16.32,7.11,5.49,3.86,8.74,3.48
12960,2021,66318,Guática,66,Risaralda,3.805,Risaralda (ETC),2.205,91.7,91.7,83.2,82.18,68.62,104.58,98.18,109.88,118.88,2.51,1.28,3.71,3.38,95.73,97.32,94.5,93.51,1.76,1.4,1.79,3.12,1.81,1.17,2.17,3.12
12961,2021,66383,La Celia,66,Risaralda,3.805,Risaralda (ETC),1.248,92.71,92.71,87.72,87.97,40.09,109.86,101.56,129.01,106.13,3.27,2.88,3.05,4.27,93.94,91.94,96.33,92.68,2.79,5.18,0.61,3.05,2.47,1.54,4.07,1.83
12962,2021,66400,La Virginia,66,Risaralda,3.805,Risaralda (ETC),4.711,108.7,108.7,98.3,104.24,64.86,126.32,113.41,148.44,127.38,3.47,2.32,5.04,3.07,90.53,94.32,84.84,92.69,5.99,3.36,10.12,4.25,3.11,2.18,4.72,2.48
12963,2021,66440,Marsella,66,Risaralda,3.805,Risaralda (ETC),3.026,90.09,90.09,85.58,70.39,43.88,105.22,111.36,111.75,92.04,4.48,1.88,7.36,6.03,92.95,96.6,88.13,91.88,2.57,1.52,4.51,2.09,4.55,3.18,7.18,3.71
12964,2021,66456,Mistrató,66,Risaralda,3.805,Risaralda (ETC),4.764,74.43,74.43,68.98,42.44,21.75,98.8,131.16,70.78,52.41,4.72,2.7,10.08,7.19,94.0,96.06,89.11,87.58,1.28,1.24,0.81,5.23,0.85,1.05,0.91,0.33
12965,2021,66572,Pueblo Rico,66,Risaralda,3.805,Risaralda (ETC),4.956,95.96,95.96,94.13,51.86,25.04,125.3,153.26,106.96,92.08,2.35,1.67,3.92,3.13,79.26,74.07,82.02,86.2,18.4,24.25,14.07,10.68,10.76,14.83,6.16,0.78
12966,2021,66594,Quinchía,66,Risaralda,3.805,Risaralda (ETC),5.403,94.65,94.65,89.98,84.84,60.53,113.21,103.35,125.85,124.45,2.15,0.79,3.19,3.53,93.95,95.38,93.07,90.13,3.9,3.83,3.74,6.33,1.18,0.62,1.94,1.46
12967,2021,66682,Santa Rosa de Cabal,66,Risaralda,3.805,Risaralda (ETC),12.555,92.07,92.05,86.91,84.39,52.6,105.05,100.18,117.17,98.68,3.01,2.23,4.04,2.93,88.92,92.31,83.34,89.8,8.08,5.46,12.62,7.27,4.15,2.87,6.07,4.59
12968,2021,66687,Santuario,66,Risaralda,3.805,Risaralda (ETC),2.264,86.88,86.88,85.22,68.88,38.52,104.28,107.89,112.17,83.21,3.85,2.01,5.81,4.83,87.17,91.22,80.84,86.25,8.98,6.77,13.35,8.92,4.35,3.49,6.92,2.23
12969,2021,68001,Bucaramanga,68,Santander,3.809,Bucaramanga,95.538,101.14,100.92,98.71,92.28,57.64,110.34,112.04,117.32,98.02,2.81,2.64,3.23,2.09,88.76,92.27,82.87,89.51,8.43,5.09,13.9,8.4,3.67,2.29,6.44,2.38
12970,2021,68013,Aguada,68,Santander,3.808,Santander (ETC),290.0,81.72,81.72,86.09,88.78,40.74,88.97,93.04,103.06,62.96,0.79,2.37,1.02,3.13,96.44,95.33,97.96,93.75,2.77,4.67,1.02,3.13,1.58,2.8,1.02,1.72
12971,2021,68020,Albania,68,Santander,3.808,Santander (ETC),778.0,75.45,75.45,71.75,68.01,51.88,83.42,82.54,84.56,83.46,2.81,3.08,1.35,4.55,89.7,90.0,88.34,91.82,7.49,6.92,10.31,3.64,2.03,1.15,2.69,3.64
12972,2021,68051,Aratoca,68,Santander,3.808,Santander (ETC),1.648,92.29,92.29,84.01,88.85,67.58,102.61,93.51,113.45,111.26,1.41,0.97,1.64,2.19,95.51,95.48,95.39,94.3,3.08,3.55,2.96,3.51,2.05,0.97,3.29,2.63
12973,2021,68077,Barbosa,68,Santander,3.808,Santander (ETC),6.197,92.5,92.19,92.13,75.24,45.84,102.74,104.98,107.64,85.78,6.53,5.43,6.69,7.81,80.83,86.69,73.12,77.32,12.64,7.88,20.19,14.87,8.14,4.04,14.2,7.62
12974,2021,68079,Barichara,68,Santander,3.808,Santander (ETC),1.916,72.55,72.29,65.08,77.55,47.8,76.93,69.96,94.19,70.13,2.75,2.31,2.99,3.95,92.39,93.7,90.49,91.53,4.86,3.99,6.53,4.52,1.65,1.05,2.61,1.13
12975,2021,68081,Barrancabermeja,68,Santander,3.81,Barrancabermeja,41.578,117.17,117.04,113.41,105.38,58.42,129.09,131.17,139.32,116.52,4.61,4.87,4.71,2.93,85.38,88.85,79.51,85.29,10.01,6.28,15.78,11.78,4.62,3.36,7.15,3.7
12976,2021,68092,Betulia,68,Santander,3.808,Santander (ETC),1.304,81.98,81.98,86.39,66.67,25.71,91.64,101.27,97.92,58.1,4.71,3.78,5.53,9.33,87.4,90.47,81.84,81.33,7.89,5.76,12.63,9.33,8.69,8.06,11.05,10.67
12977,2021,68101,Bolívar,68,Santander,3.808,Santander (ETC),2.272,83.71,83.71,76.85,74.56,48.63,91.59,93.05,97.38,76.06,1.91,1.3,2.64,2.11,91.12,92.06,87.47,94.04,6.97,6.64,9.89,3.86,3.09,2.61,4.09,3.51
12978,2021,68121,Cabrera,68,Santander,3.808,Santander (ETC),382.0,71.73,71.73,51.28,73.88,73.02,74.87,55.77,94.78,88.89,0.35,2.37,4.085,1.79,99.65,100.0,100.0,98.21,5.15,4.43,7.98,4.24,2.45,3.45,3.15,1.72
12979,2021,68132,California,68,Santander,3.808,Santander (ETC),429.0,82.75,82.75,75.5,96.0,51.72,92.77,80.5,123.2,100.0,1.04,2.37,2.0,2.0,90.41,95.03,84.0,90.0,8.55,4.97,14.0,8.0,3.89,1.86,8.0,1.72
12980,2021,68147,Capitanejo,68,Santander,3.808,Santander (ETC),1.0,93.1,93.1,93.1,77.23,53.49,108.7,105.67,115.27,101.16,2.07,2.1,2.42,2.97,89.13,93.24,79.09,97.56,8.8,4.66,18.48,2.44,4.87,2.33,10.61,0.81
12981,2021,68152,Carcasí,68,Santander,3.808,Santander (ETC),925.0,82.16,82.16,78.63,70.31,56.77,89.62,87.07,88.13,93.55,1.38,0.61,1.79,3.48,93.1,93.64,91.43,91.3,5.52,5.76,6.79,5.22,2.38,1.82,3.93,1.74
12982,2021,68160,Cepitá,68,Santander,3.808,Santander (ETC),402.0,94.28,94.28,85.28,87.14,60.87,112.69,91.41,117.86,149.28,2.35,0.67,4.05,2.0,92.95,96.64,88.51,92.0,4.7,2.68,7.43,6.0,2.87,2.68,3.38,4.0
12983,2021,68162,Cerrito,68,Santander,3.808,Santander (ETC),1.378,98.84,98.84,93.29,89.45,50.0,110.74,107.23,114.51,110.62,3.23,3.85,3.07,1.12,92.37,92.13,92.51,91.01,4.4,4.01,4.41,7.87,0.89,1.28,0.96,1.72
12984,2021,68167,Charalá,68,Santander,3.808,Santander (ETC),2.305,100.95,100.95,88.79,96.4,74.34,112.1,100.1,125.61,127.51,3.18,2.39,3.93,3.65,91.6,93.67,88.22,92.45,5.22,3.94,7.86,3.91,5.18,2.9,8.6,2.34
12985,2021,68169,Charta,68,Santander,3.808,Santander (ETC),471.0,97.45,97.45,98.01,86.67,46.75,104.25,112.94,111.33,70.13,1.87,1.32,3.68,2.97,96.06,98.68,90.8,97.96,2.07,4.43,5.52,2.04,1.04,2.26,3.07,1.72
12986,2021,68176,Chima,68,Santander,3.808,Santander (ETC),563.0,79.93,79.93,77.68,67.19,49.46,88.28,99.57,88.02,65.59,3.67,2.42,5.95,1.89,92.01,89.86,92.26,96.23,4.32,7.73,1.79,1.89,1.94,2.9,1.79,1.72
12987,2021,68179,Chipatá,68,Santander,3.808,Santander (ETC),874.0,69.68,69.68,63.39,63.09,56.71,76.32,72.32,78.86,75.61,3.8,0.41,7.26,5.13,94.83,97.53,91.94,93.16,1.37,2.06,0.81,1.71,3.34,0.41,6.45,4.27
12988,2021,68190,Cimitarra,68,Santander,3.808,Santander (ETC),7.361,92.6,92.6,88.99,79.03,48.55,103.31,107.88,110.63,87.8,5.8,5.77,6.5,5.12,91.06,90.5,90.45,92.21,3.14,3.73,3.05,2.67,2.12,2.01,3.09,0.81
12989,2021,68207,Concepción,68,Santander,3.808,Santander (ETC),1.124,81.76,81.76,84.55,64.75,38.59,87.99,98.07,83.03,67.93,3.26,1.53,6.58,1.0,88.63,93.44,77.96,93.0,8.11,5.03,15.46,6.0,3.16,1.53,7.57,1.72
12990,2021,68209,Confines,68,Santander,3.808,Santander (ETC),657.0,81.43,81.43,76.03,73.76,33.33,87.82,89.04,96.53,61.62,6.62,4.62,8.65,11.32,87.12,90.77,82.16,81.13,6.26,4.62,9.19,7.55,3.04,1.15,7.57,1.72
12991,2021,68211,Contratación,68,Santander,3.808,Santander (ETC),608.0,94.74,94.74,82.38,94.29,65.42,104.28,95.49,120.0,104.67,2.43,2.15,2.86,2.94,88.98,94.85,78.78,96.08,8.59,3.0,18.37,0.98,3.89,1.72,5.71,5.88
12992,2021,68217,Coromoro,68,Santander,3.808,Santander (ETC),1.015,85.32,85.32,89.25,69.76,48.19,93.69,101.87,91.92,87.35,2.4,0.92,4.04,4.96,89.86,93.35,86.53,80.17,7.74,5.73,9.43,14.88,2.73,2.52,4.04,0.83
12993,2021,68229,Curití,68,Santander,3.808,Santander (ETC),2.551,79.66,79.66,76.93,72.48,61.56,88.55,83.71,94.85,96.93,1.53,2.19,0.8,0.9,91.82,93.44,88.76,92.19,6.65,4.37,10.44,6.91,2.25,2.07,3.35,1.2
12994,2021,68235,El Carmen de Chucurí,68,Santander,3.808,Santander (ETC),4.874,64.44,64.44,68.25,51.99,25.42,70.17,78.86,71.83,45.52,3.97,1.61,7.16,5.19,89.89,93.07,85.13,85.39,6.14,5.31,7.71,9.42,2.21,1.88,3.25,1.62
12995,2021,68245,El Guacamayo,68,Santander,3.808,Santander (ETC),409.0,75.06,75.06,66.67,77.62,57.75,79.71,73.33,92.31,77.46,0.92,2.48,4.085,2.97,95.71,96.69,92.42,100.0,3.37,0.83,7.58,4.24,1.23,0.83,2.27,1.72
12996,2021,68250,El Peñón,68,Santander,3.808,Santander (ETC),1.369,62.45,62.45,63.04,54.6,36.13,68.08,78.44,63.6,53.78,2.65,2.31,3.72,0.93,92.37,91.22,91.89,95.37,4.98,6.47,4.39,3.7,1.55,1.39,2.36,0.93
12997,2021,68255,El Playón,68,Santander,3.808,Santander (ETC),3.079,86.16,86.16,84.49,75.89,37.81,96.14,98.27,109.13,69.1,2.75,1.36,3.66,4.36,89.1,97.6,78.9,84.23,8.15,1.04,17.44,11.41,4.89,2.4,9.34,2.68
12998,2021,68264,Encino,68,Santander,3.808,Santander (ETC),576.0,63.02,63.02,66.53,57.51,23.66,68.4,73.97,73.06,32.26,0.26,2.37,4.085,3.33,95.56,95.53,93.85,96.67,4.18,4.47,6.15,4.24,0.26,0.56,3.41,1.72
12999,2021,68266,Enciso,68,Santander,3.808,Santander (ETC),620.0,96.29,96.29,81.93,100.47,83.64,106.61,89.56,118.78,133.64,1.89,0.45,2.37,4.13,93.7,97.76,92.09,87.6,4.41,1.79,5.53,8.26,1.57,1.79,1.58,1.65
13000,2021,68271,Florián,68,Santander,3.808,Santander (ETC),1.222,76.68,76.68,71.34,61.64,48.15,83.14,84.74,86.76,75.93,1.11,0.73,1.36,1.94,89.03,98.05,80.65,80.65,9.86,1.22,17.98,17.42,3.12,1.95,4.63,3.87
13001,2021,68276,Floridablanca,68,Santander,3.811,Floridablanca,50.037,87.5,87.1,85.44,80.82,49.55,95.32,94.91,101.9,90.84,6.92,7.45,7.23,3.86,81.23,85.19,73.62,85.8,11.85,7.36,19.15,10.33,5.39,3.26,9.2,3.68
13002,2021,68296,Galán,68,Santander,3.808,Santander (ETC),538.0,99.63,99.63,93.07,102.86,70.59,112.64,114.29,122.29,114.12,2.33,0.41,2.97,6.02,94.09,96.69,93.07,87.95,3.58,2.89,3.96,6.02,1.43,0.83,1.98,2.41
13003,2021,68298,Gambita,68,Santander,3.808,Santander (ETC),864.0,85.88,85.88,79.23,68.06,44.93,95.95,102.19,95.49,85.51,3.55,1.34,5.77,8.7,86.17,87.7,81.92,82.61,10.28,10.96,12.31,8.7,5.58,9.36,2.69,2.17
13004,2021,68307,Girón,68,Santander,3.812,Girón,31.08,95.03,94.99,96.14,84.9,45.38,103.79,111.14,111.88,75.62,6.25,5.98,7.27,4.5,85.63,89.0,78.98,88.14,8.12,5.02,13.75,7.36,5.54,3.81,9.57,2.87
13005,2021,68318,Guaca,68,Santander,3.808,Santander (ETC),1.19,85.21,85.21,90.57,69.46,41.38,93.36,108.61,83.25,76.85,1.3,1.51,0.89,2.5,95.15,94.72,95.24,93.33,3.54,3.77,3.87,4.17,2.05,2.45,2.08,1.67
13006,2021,68320,Guadalupe,68,Santander,3.808,Santander (ETC),859.0,97.79,97.79,88.56,90.58,77.48,111.87,97.95,116.56,136.42,1.22,0.9,1.2,2.38,93.32,95.51,90.72,91.67,5.46,3.59,8.08,5.95,2.23,2.4,2.69,1.79
13007,2021,68324,Guavatá,68,Santander,3.808,Santander (ETC),658.0,58.81,58.81,70.52,44.35,17.74,76.6,81.27,76.15,57.26,0.71,0.49,0.76,2.97,95.98,94.12,96.95,100.0,3.31,5.39,2.29,4.24,2.84,1.47,6.11,1.72
13008,2021,68327,Güepsa,68,Santander,3.808,Santander (ETC),953.0,81.85,81.85,74.22,69.44,48.54,88.14,85.42,95.06,72.51,6.36,5.54,7.05,5.17,83.48,89.23,76.85,79.31,10.16,5.23,16.11,15.52,7.22,3.38,12.08,6.9
13009,2021,68344,Hato,68,Santander,3.808,Santander (ETC),470.0,81.28,81.28,74.61,71.88,39.24,97.02,89.12,108.75,97.47,3.8,1.74,5.67,8.16,94.68,94.77,94.33,91.84,1.52,3.49,7.98,4.24,3.04,2.91,4.26,2.04
